218.333		0.333333	66	28	0	
218.667		0.333333	69	29	0	
219		0.333333	61	25	0	
219.333		0.333333	66	26	0	
219.667		0.333333	69	27	0	
220		2.98958	71	60	0	
220		0.333333	59	32	0	
220		2.98958	51	29	0	
220		2.98958	39	38	0	
220.333		0.333333	66	25	0	
220.667		0.333333	69	24	0	
221		0.333333	59	45	0	
221.333		0.333333	66	22	0	
221.667		0.333333	69	33	0	
222		0.333333	59	32	0	
222.333		0.333333	66	23	0	
222.667		0.333333	69	39	0	
223		0.989583	40	32	0	
223		0.333333	59	37	0	
223		0.989583	71	55	0	
223		0.989583	52	24	0	
223.333		0.333333	64	42	0	
223.667		0.333333	68	44	0	
224		0.989583	69	60	0	
224		0.333333	57	51	0	
224		0.989583	37	37	0	
224		0.989583	49	39	0	
224.333		0.333333	64	33	0	
224.667		0.333333	68	33	0	
225		0.989583	51	38	0	
225		0.333333	57	40	0	
225		0.989583	39	39	0	
225		0.989583	69	57	0	
225.333		0.333333	63	44	0	
225.667		0.333333	66	40	0	
226		0.989583	36	39	0	
226		0.989583	68	68	0	
226		0.333333	56	38	0	
226		0.989583	48	35	0	
226.333		0.333333	63	34	0	
226.667		0.333333	66	37	0	
227		0.989583	68	57	0	
227		0.989583	49	33	0	
227		0.989583	37	36	0	
227		0.333333	56	38	0	
227.333		0.333333	61	38	0	
227.667		0.333333	64	39	0	
228		1.98958	33	29	0	
228		0.333333	54	48	0	
228		1.98958	66	56	0	
228		1.98958	45	34	0	
228.333		0.333333	61	33	0	
228.667		0.333333	63	34	0	
229		0.333333	54	46	0	
229.333		0.333333	61	37	0	
229.667		0.333333	63	36	0	
230		0.989583	68	67	0	
230		0.333333	56	54	0	
230		0.989583	32	44	0	
230		0.989583	44	40	0	
230.333		0.333333	61	34	0	
230.667		0.333333	63	33	0	
231		0.989583	69	70	0	
231		0.333333	57	56	0	
231		0.989583	42	44	0	
231		0.989583	30	45	0	
231.333		0.333333	61	35	0	
231.667		0.333333	63	39	0	
232		1.98958	68	61	0	
232		0.333333	56	45	0	
232		1.98958	44	31	0	
232		1.98958	32	43	0	
232.333		0.333333	61	31	0	
232.667		0.333333	64	31	0	
233		0.333333	56	32	0	
233.333		0.333333	61	26	0	
233.667		0.333333	64	36	0	
234		1.98958	44	30	0	
234		1.98958	32	35	0	
234		0.333333	54	13	0	
234		0.989583	68	44	0	
234.333		0.333333	60	22	0	
234.667		0.333333	63	33	0	
235		0.333333	54	42	0	
235.333		0.333333	60	27	0	
235.667		0.333333	63	43	0	
236		3.98958	37	33	0	
236		0.333333	52	39	0	
236		2.98958	44	27	0	
236.333		0.333333	56	34	0	
236.667		0.322917	61	42	0	
236.667		0.333333	61	42	0	
237		0.333333	56	44	0	
237.333		0.333333	61	28	0	
237.667		0.333333	64	38	0	
238		0.333333	56	36	0	
238.333		0.333333	61	32	0	
238.667		0.333333	64	38	0	
239		0.333333	56	43	0	
239		0.75	44	61	0	
239.333		0.333333	61	37	0	
239.667		0.333333	64	36	0	
239.75		0.25	44	61	0	
240		3.98958	36	52	0	
240		0.333333	56	51	0	
240		2.98958	44	46	0	
240.333		0.333333	63	38	0	
240.667		0.333333	66	36	0	
241		0.333333	56	46	0	
241.333		0.333333	63	28	0	
241.667		0.333333	66	30	0	
242		0.333333	56	44	0	
242.333		0.333333	63	34	0	
242.667		0.333333	66	30	0	
243		0.333333	56	56	0	
243		0.75	44	64	0	
243.333		0.333333	63	34	0	
243.667		0.333333	66	39	0	
243.75		0.25	44	48	0	
244		0.333333	56	45	0	
244		2.98958	44	55	0	
244		3.98958	37	43	0	
244.333		0.333333	64	51	0	
244.667		0.333333	61	33	0	
245		0.333333	68	65	0	
245.333		0.333333	64	42	0	
245.667		0.333333	73	61	0	
246		0.333333	68	53	0	
246.333		0.333333	76	74	0	
246.667		0.333333	73	55	0	
247		0.333333	80	73	0	
247		0.75	44	69	0	
247.333		0.333333	76	52	0	
247.667		0.333333	73	56	0	
247.75		0.25	44	62	0	
248		2.98958	32	60	0	
248		0.333333	72	66	0	
248		2.98958	44	60	0	
248.333		0.333333	75	52	0	
248.667		0.333333	69	46	0	
249		0.333333	72	64	0	
249.333		0.333333	66	40	0	
249.667		0.333333	69	39	0	
250		0.333333	63	57	0	
250.333		0.333333	66	45	0	
250.667		0.333333	57	52	0	
251		0.75	44	49	0	
251		0.333333	60	67	0	
251.333		0.333333	56	36	0	
251.667		0.333333	54	56	0	
251.75		0.25	44	51	0	
252		2.98958	37	44	0	
252		0.333333	61	58	0	
252		0.333333	52	51	0	
252		2.98958	44	52	0	
252.333		0.333333	64	61	0	
252.667		0.333333	61	45	0	
253		0.333333	68	62	0	
253.333		0.333333	64	53	0	
253.667		0.333333	73	67	0	
254		0.333333	68	42	0	
254.333		0.333333	76	74	0	
254.667		0.333333	73	48	0	
255		0.333333	80	72	0	
255		0.75	44	61	0	
255.333		0.333333	76	62	0	
255.667		0.333333	73	56	0	
255.75		0.25	44	64	0	
256		2.98958	32	54	0	
256		2.98958	44	61	0	
256		0.333333	72	64	0	
256.333		0.333333	75	46	0	
256.667		0.333333	69	44	0	
257		0.333333	72	55	0	
257.333		0.333333	66	50	0	
257.667		0.333333	69	49	0	
258		0.333333	63	62	0	
258.333		0.333333	66	49	0	
258.667		0.333333	57	62	0	
259		0.333333	60	63	0	
259		0.75	44	56	0	
259.333		0.333333	56	52	0	
259.667		0.333333	54	47	0	
259.75		0.25	44	51	0	
260		0.333333	52	49	0	
260		1.98958	44	46	0	
260		7.98958	37	47	0	
260.333		0.333333	56	45	0	
260.667		0.322917	61	51	0	
260.667		0.333333	61	51	0	
261		0.333333	64	49	0	
261.333		0.333333	61	37	0	
261.667		0.333333	56	30	0	
262		1.98958	49	54	0	
262.333		0.333333	52	29	0	
262.667		0.333333	56	33	0	
263		0.333333	61	49	0	
263.333		0.333333	56	40	0	
263.667		0.333333	52	34	0	
264		0.989583	44	38	0	
264.333		0.333333	49	38	0	
264.667		0.333333	52	35	0	
265		0.333333	56	51	0	
265.333		0.333333	52	37	0	
265.667		0.333333	49	36	0	
266		0.333333	44	33	0	
266.333		0.333333	49	36	0	
266.667		0.333333	44	40	0	
267		0.333333	40	44	0	
267.333		0.333333	44	39	0	
267.667		0.333333	40	41	0	
268		1.98958	37	43	0	
270		1.98958	49	27	0	
270		1.98958	61	49	0	
270		1.98958	56	51	0	
270		1.98958	52	34	0	
270		1.98958	44	33	0	
270		1.98958	37	33	0	
272		3.98958	56	38	0	
272		3.98958	52	18	0	
272		3.98958	37	22	0	
272		3.98958	49	23	0	
272		3.98958	44	29	0	
272		3.98958	61	33	0	
